dataset,category,image_id,image_path,target_path
HZ-900,Train,765.png,D:\www\riset\dehazing\dataset\haze1k\train\input\765.png,D:\www\riset\dehazing\dataset\haze1k\train\target\765.png
HZ-900,Train,766.png,D:\www\riset\dehazing\dataset\haze1k\train\input\766.png,D:\www\riset\dehazing\dataset\haze1k\train\target\766.png
HZ-900,Train,767.png,D:\www\riset\dehazing\dataset\haze1k\train\input\767.png,D:\www\riset\dehazing\dataset\haze1k\train\target\767.png
HZ-900,Train,768.png,D:\www\riset\dehazing\dataset\haze1k\train\input\768.png,D:\www\riset\dehazing\dataset\haze1k\train\target\768.png
HZ-900,Train,769.png,D:\www\riset\dehazing\dataset\haze1k\train\input\769.png,D:\www\riset\dehazing\dataset\haze1k\train\target\769.png
HZ-900,Train,770.png,D:\www\riset\dehazing\dataset\haze1k\train\input\770.png,D:\www\riset\dehazing\dataset\haze1k\train\target\770.png
HZ-900,Train,771.png,D:\www\riset\dehazing\dataset\haze1k\train\input\771.png,D:\www\riset\dehazing\dataset\haze1k\train\target\771.png
HZ-900,Train,772.png,D:\www\riset\dehazing\dataset\haze1k\train\input\772.png,D:\www\riset\dehazing\dataset\haze1k\train\target\772.png
HZ-900,Train,773.png,D:\www\riset\dehazing\dataset\haze1k\train\input\773.png,D:\www\riset\dehazing\dataset\haze1k\train\target\773.png
HZ-900,Train,774.png,D:\www\riset\dehazing\dataset\haze1k\train\input\774.png,D:\www\riset\dehazing\dataset\haze1k\train\target\774.png
HZ-900,Train,775.png,D:\www\riset\dehazing\dataset\haze1k\train\input\775.png,D:\www\riset\dehazing\dataset\haze1k\train\target\775.png
HZ-900,Train,776.png,D:\www\riset\dehazing\dataset\haze1k\train\input\776.png,D:\www\riset\dehazing\dataset\haze1k\train\target\776.png
HZ-900,Train,777.png,D:\www\riset\dehazing\dataset\haze1k\train\input\777.png,D:\www\riset\dehazing\dataset\haze1k\train\target\777.png
HZ-900,Train,778.png,D:\www\riset\dehazing\dataset\haze1k\train\input\778.png,D:\www\riset\dehazing\dataset\haze1k\train\target\778.png
HZ-900,Train,779.png,D:\www\riset\dehazing\dataset\haze1k\train\input\779.png,D:\www\riset\dehazing\dataset\haze1k\train\target\779.png
HZ-900,Train,780.png,D:\www\riset\dehazing\dataset\haze1k\train\input\780.png,D:\www\riset\dehazing\dataset\haze1k\train\target\780.png
HZ-900,Train,781.png,D:\www\riset\dehazing\dataset\haze1k\train\input\781.png,D:\www\riset\dehazing\dataset\haze1k\train\target\781.png
HZ-900,Train,782.png,D:\www\riset\dehazing\dataset\haze1k\train\input\782.png,D:\www\riset\dehazing\dataset\haze1k\train\target\782.png
HZ-900,Train,783.png,D:\www\riset\dehazing\dataset\haze1k\train\input\783.png,D:\www\riset\dehazing\dataset\haze1k\train\target\783.png
HZ-900,Train,784.png,D:\www\riset\dehazing\dataset\haze1k\train\input\784.png,D:\www\riset\dehazing\dataset\haze1k\train\target\784.png
HZ-900,Train,785.png,D:\www\riset\dehazing\dataset\haze1k\train\input\785.png,D:\www\riset\dehazing\dataset\haze1k\train\target\785.png
HZ-900,Train,786.png,D:\www\riset\dehazing\dataset\haze1k\train\input\786.png,D:\www\riset\dehazing\dataset\haze1k\train\target\786.png
HZ-900,Train,787.png,D:\www\riset\dehazing\dataset\haze1k\train\input\787.png,D:\www\riset\dehazing\dataset\haze1k\train\target\787.png
HZ-900,Train,788.png,D:\www\riset\dehazing\dataset\haze1k\train\input\788.png,D:\www\riset\dehazing\dataset\haze1k\train\target\788.png
HZ-900,Train,789.png,D:\www\riset\dehazing\dataset\haze1k\train\input\789.png,D:\www\riset\dehazing\dataset\haze1k\train\target\789.png
HZ-900,Train,790.png,D:\www\riset\dehazing\dataset\haze1k\train\input\790.png,D:\www\riset\dehazing\dataset\haze1k\train\target\790.png
HZ-900,Train,791.png,D:\www\riset\dehazing\dataset\haze1k\train\input\791.png,D:\www\riset\dehazing\dataset\haze1k\train\target\791.png
HZ-900,Train,792.png,D:\www\riset\dehazing\dataset\haze1k\train\input\792.png,D:\www\riset\dehazing\dataset\haze1k\train\target\792.png
HZ-900,Train,793.png,D:\www\riset\dehazing\dataset\haze1k\train\input\793.png,D:\www\riset\dehazing\dataset\haze1k\train\target\793.png
HZ-900,Train,794.png,D:\www\riset\dehazing\dataset\haze1k\train\input\794.png,D:\www\riset\dehazing\dataset\haze1k\train\target\794.png
HZ-900,Train,795.png,D:\www\riset\dehazing\dataset\haze1k\train\input\795.png,D:\www\riset\dehazing\dataset\haze1k\train\target\795.png
HZ-900,Train,796.png,D:\www\riset\dehazing\dataset\haze1k\train\input\796.png,D:\www\riset\dehazing\dataset\haze1k\train\target\796.png
HZ-900,Train,797.png,D:\www\riset\dehazing\dataset\haze1k\train\input\797.png,D:\www\riset\dehazing\dataset\haze1k\train\target\797.png
HZ-900,Train,798.png,D:\www\riset\dehazing\dataset\haze1k\train\input\798.png,D:\www\riset\dehazing\dataset\haze1k\train\target\798.png
HZ-900,Train,799.png,D:\www\riset\dehazing\dataset\haze1k\train\input\799.png,D:\www\riset\dehazing\dataset\haze1k\train\target\799.png
HZ-900,Train,800.png,D:\www\riset\dehazing\dataset\haze1k\train\input\800.png,D:\www\riset\dehazing\dataset\haze1k\train\target\800.png
HZ-900,Train,801.png,D:\www\riset\dehazing\dataset\haze1k\train\input\801.png,D:\www\riset\dehazing\dataset\haze1k\train\target\801.png
HZ-900,Train,802.png,D:\www\riset\dehazing\dataset\haze1k\train\input\802.png,D:\www\riset\dehazing\dataset\haze1k\train\target\802.png
HZ-900,Train,803.png,D:\www\riset\dehazing\dataset\haze1k\train\input\803.png,D:\www\riset\dehazing\dataset\haze1k\train\target\803.png
HZ-900,Train,804.png,D:\www\riset\dehazing\dataset\haze1k\train\input\804.png,D:\www\riset\dehazing\dataset\haze1k\train\target\804.png
HZ-900,Train,805.png,D:\www\riset\dehazing\dataset\haze1k\train\input\805.png,D:\www\riset\dehazing\dataset\haze1k\train\target\805.png
HZ-900,Train,806.png,D:\www\riset\dehazing\dataset\haze1k\train\input\806.png,D:\www\riset\dehazing\dataset\haze1k\train\target\806.png
HZ-900,Train,807.png,D:\www\riset\dehazing\dataset\haze1k\train\input\807.png,D:\www\riset\dehazing\dataset\haze1k\train\target\807.png
HZ-900,Train,808.png,D:\www\riset\dehazing\dataset\haze1k\train\input\808.png,D:\www\riset\dehazing\dataset\haze1k\train\target\808.png
HZ-900,Train,809.png,D:\www\riset\dehazing\dataset\haze1k\train\input\809.png,D:\www\riset\dehazing\dataset\haze1k\train\target\809.png
HZ-900,Train,810.png,D:\www\riset\dehazing\dataset\haze1k\train\input\810.png,D:\www\riset\dehazing\dataset\haze1k\train\target\810.png
HZ-900,Train,811.png,D:\www\riset\dehazing\dataset\haze1k\train\input\811.png,D:\www\riset\dehazing\dataset\haze1k\train\target\811.png
HZ-900,Train,812.png,D:\www\riset\dehazing\dataset\haze1k\train\input\812.png,D:\www\riset\dehazing\dataset\haze1k\train\target\812.png
HZ-900,Train,813.png,D:\www\riset\dehazing\dataset\haze1k\train\input\813.png,D:\www\riset\dehazing\dataset\haze1k\train\target\813.png
HZ-900,Train,814.png,D:\www\riset\dehazing\dataset\haze1k\train\input\814.png,D:\www\riset\dehazing\dataset\haze1k\train\target\814.png
HZ-900,Train,815.png,D:\www\riset\dehazing\dataset\haze1k\train\input\815.png,D:\www\riset\dehazing\dataset\haze1k\train\target\815.png
HZ-900,Train,816.png,D:\www\riset\dehazing\dataset\haze1k\train\input\816.png,D:\www\riset\dehazing\dataset\haze1k\train\target\816.png
HZ-900,Train,817.png,D:\www\riset\dehazing\dataset\haze1k\train\input\817.png,D:\www\riset\dehazing\dataset\haze1k\train\target\817.png
HZ-900,Train,818.png,D:\www\riset\dehazing\dataset\haze1k\train\input\818.png,D:\www\riset\dehazing\dataset\haze1k\train\target\818.png
HZ-900,Train,819.png,D:\www\riset\dehazing\dataset\haze1k\train\input\819.png,D:\www\riset\dehazing\dataset\haze1k\train\target\819.png
HZ-900,Train,820.png,D:\www\riset\dehazing\dataset\haze1k\train\input\820.png,D:\www\riset\dehazing\dataset\haze1k\train\target\820.png
HZ-900,Train,821.png,D:\www\riset\dehazing\dataset\haze1k\train\input\821.png,D:\www\riset\dehazing\dataset\haze1k\train\target\821.png
HZ-900,Train,822.png,D:\www\riset\dehazing\dataset\haze1k\train\input\822.png,D:\www\riset\dehazing\dataset\haze1k\train\target\822.png
HZ-900,Train,823.png,D:\www\riset\dehazing\dataset\haze1k\train\input\823.png,D:\www\riset\dehazing\dataset\haze1k\train\target\823.png
HZ-900,Train,824.png,D:\www\riset\dehazing\dataset\haze1k\train\input\824.png,D:\www\riset\dehazing\dataset\haze1k\train\target\824.png
HZ-900,Train,825.png,D:\www\riset\dehazing\dataset\haze1k\train\input\825.png,D:\www\riset\dehazing\dataset\haze1k\train\target\825.png
HZ-900,Train,826.png,D:\www\riset\dehazing\dataset\haze1k\train\input\826.png,D:\www\riset\dehazing\dataset\haze1k\train\target\826.png
HZ-900,Train,827.png,D:\www\riset\dehazing\dataset\haze1k\train\input\827.png,D:\www\riset\dehazing\dataset\haze1k\train\target\827.png
HZ-900,Train,828.png,D:\www\riset\dehazing\dataset\haze1k\train\input\828.png,D:\www\riset\dehazing\dataset\haze1k\train\target\828.png
HZ-900,Train,829.png,D:\www\riset\dehazing\dataset\haze1k\train\input\829.png,D:\www\riset\dehazing\dataset\haze1k\train\target\829.png
HZ-900,Train,830.png,D:\www\riset\dehazing\dataset\haze1k\train\input\830.png,D:\www\riset\dehazing\dataset\haze1k\train\target\830.png
HZ-900,Train,831.png,D:\www\riset\dehazing\dataset\haze1k\train\input\831.png,D:\www\riset\dehazing\dataset\haze1k\train\target\831.png
HZ-900,Train,832.png,D:\www\riset\dehazing\dataset\haze1k\train\input\832.png,D:\www\riset\dehazing\dataset\haze1k\train\target\832.png
HZ-900,Train,833.png,D:\www\riset\dehazing\dataset\haze1k\train\input\833.png,D:\www\riset\dehazing\dataset\haze1k\train\target\833.png
HZ-900,Train,834.png,D:\www\riset\dehazing\dataset\haze1k\train\input\834.png,D:\www\riset\dehazing\dataset\haze1k\train\target\834.png
HZ-900,Train,835.png,D:\www\riset\dehazing\dataset\haze1k\train\input\835.png,D:\www\riset\dehazing\dataset\haze1k\train\target\835.png
HZ-900,Train,836.png,D:\www\riset\dehazing\dataset\haze1k\train\input\836.png,D:\www\riset\dehazing\dataset\haze1k\train\target\836.png
HZ-900,Train,837.png,D:\www\riset\dehazing\dataset\haze1k\train\input\837.png,D:\www\riset\dehazing\dataset\haze1k\train\target\837.png
HZ-900,Train,838.png,D:\www\riset\dehazing\dataset\haze1k\train\input\838.png,D:\www\riset\dehazing\dataset\haze1k\train\target\838.png
HZ-900,Train,839.png,D:\www\riset\dehazing\dataset\haze1k\train\input\839.png,D:\www\riset\dehazing\dataset\haze1k\train\target\839.png
HZ-900,Train,840.png,D:\www\riset\dehazing\dataset\haze1k\train\input\840.png,D:\www\riset\dehazing\dataset\haze1k\train\target\840.png
HZ-900,Train,841.png,D:\www\riset\dehazing\dataset\haze1k\train\input\841.png,D:\www\riset\dehazing\dataset\haze1k\train\target\841.png
HZ-900,Train,842.png,D:\www\riset\dehazing\dataset\haze1k\train\input\842.png,D:\www\riset\dehazing\dataset\haze1k\train\target\842.png
HZ-900,Train,843.png,D:\www\riset\dehazing\dataset\haze1k\train\input\843.png,D:\www\riset\dehazing\dataset\haze1k\train\target\843.png
HZ-900,Train,844.png,D:\www\riset\dehazing\dataset\haze1k\train\input\844.png,D:\www\riset\dehazing\dataset\haze1k\train\target\844.png
HZ-900,Train,845.png,D:\www\riset\dehazing\dataset\haze1k\train\input\845.png,D:\www\riset\dehazing\dataset\haze1k\train\target\845.png
HZ-900,Train,846.png,D:\www\riset\dehazing\dataset\haze1k\train\input\846.png,D:\www\riset\dehazing\dataset\haze1k\train\target\846.png
HZ-900,Train,847.png,D:\www\riset\dehazing\dataset\haze1k\train\input\847.png,D:\www\riset\dehazing\dataset\haze1k\train\target\847.png
HZ-900,Train,848.png,D:\www\riset\dehazing\dataset\haze1k\train\input\848.png,D:\www\riset\dehazing\dataset\haze1k\train\target\848.png
HZ-900,Train,849.png,D:\www\riset\dehazing\dataset\haze1k\train\input\849.png,D:\www\riset\dehazing\dataset\haze1k\train\target\849.png
HZ-900,Train,850.png,D:\www\riset\dehazing\dataset\haze1k\train\input\850.png,D:\www\riset\dehazing\dataset\haze1k\train\target\850.png
HZ-900,Train,851.png,D:\www\riset\dehazing\dataset\haze1k\train\input\851.png,D:\www\riset\dehazing\dataset\haze1k\train\target\851.png
HZ-900,Train,852.png,D:\www\riset\dehazing\dataset\haze1k\train\input\852.png,D:\www\riset\dehazing\dataset\haze1k\train\target\852.png
HZ-900,Train,853.png,D:\www\riset\dehazing\dataset\haze1k\train\input\853.png,D:\www\riset\dehazing\dataset\haze1k\train\target\853.png
HZ-900,Train,854.png,D:\www\riset\dehazing\dataset\haze1k\train\input\854.png,D:\www\riset\dehazing\dataset\haze1k\train\target\854.png
HZ-900,Train,855.png,D:\www\riset\dehazing\dataset\haze1k\train\input\855.png,D:\www\riset\dehazing\dataset\haze1k\train\target\855.png
HZ-900,Train,856.png,D:\www\riset\dehazing\dataset\haze1k\train\input\856.png,D:\www\riset\dehazing\dataset\haze1k\train\target\856.png
HZ-900,Train,857.png,D:\www\riset\dehazing\dataset\haze1k\train\input\857.png,D:\www\riset\dehazing\dataset\haze1k\train\target\857.png
HZ-900,Train,858.png,D:\www\riset\dehazing\dataset\haze1k\train\input\858.png,D:\www\riset\dehazing\dataset\haze1k\train\target\858.png
HZ-900,Train,859.png,D:\www\riset\dehazing\dataset\haze1k\train\input\859.png,D:\www\riset\dehazing\dataset\haze1k\train\target\859.png
HZ-900,Train,860.png,D:\www\riset\dehazing\dataset\haze1k\train\input\860.png,D:\www\riset\dehazing\dataset\haze1k\train\target\860.png
HZ-900,Train,861.png,D:\www\riset\dehazing\dataset\haze1k\train\input\861.png,D:\www\riset\dehazing\dataset\haze1k\train\target\861.png
HZ-900,Train,862.png,D:\www\riset\dehazing\dataset\haze1k\train\input\862.png,D:\www\riset\dehazing\dataset\haze1k\train\target\862.png
HZ-900,Train,863.png,D:\www\riset\dehazing\dataset\haze1k\train\input\863.png,D:\www\riset\dehazing\dataset\haze1k\train\target\863.png
HZ-900,Train,864.png,D:\www\riset\dehazing\dataset\haze1k\train\input\864.png,D:\www\riset\dehazing\dataset\haze1k\train\target\864.png
HZ-900,Train,865.png,D:\www\riset\dehazing\dataset\haze1k\train\input\865.png,D:\www\riset\dehazing\dataset\haze1k\train\target\865.png
HZ-900,Train,866.png,D:\www\riset\dehazing\dataset\haze1k\train\input\866.png,D:\www\riset\dehazing\dataset\haze1k\train\target\866.png
HZ-900,Train,867.png,D:\www\riset\dehazing\dataset\haze1k\train\input\867.png,D:\www\riset\dehazing\dataset\haze1k\train\target\867.png
HZ-900,Train,868.png,D:\www\riset\dehazing\dataset\haze1k\train\input\868.png,D:\www\riset\dehazing\dataset\haze1k\train\target\868.png
HZ-900,Train,869.png,D:\www\riset\dehazing\dataset\haze1k\train\input\869.png,D:\www\riset\dehazing\dataset\haze1k\train\target\869.png
HZ-900,Train,870.png,D:\www\riset\dehazing\dataset\haze1k\train\input\870.png,D:\www\riset\dehazing\dataset\haze1k\train\target\870.png
HZ-900,Train,871.png,D:\www\riset\dehazing\dataset\haze1k\train\input\871.png,D:\www\riset\dehazing\dataset\haze1k\train\target\871.png
HZ-900,Train,872.png,D:\www\riset\dehazing\dataset\haze1k\train\input\872.png,D:\www\riset\dehazing\dataset\haze1k\train\target\872.png
HZ-900,Train,873.png,D:\www\riset\dehazing\dataset\haze1k\train\input\873.png,D:\www\riset\dehazing\dataset\haze1k\train\target\873.png
HZ-900,Train,874.png,D:\www\riset\dehazing\dataset\haze1k\train\input\874.png,D:\www\riset\dehazing\dataset\haze1k\train\target\874.png
HZ-900,Train,875.png,D:\www\riset\dehazing\dataset\haze1k\train\input\875.png,D:\www\riset\dehazing\dataset\haze1k\train\target\875.png
HZ-900,Train,876.png,D:\www\riset\dehazing\dataset\haze1k\train\input\876.png,D:\www\riset\dehazing\dataset\haze1k\train\target\876.png
HZ-900,Train,877.png,D:\www\riset\dehazing\dataset\haze1k\train\input\877.png,D:\www\riset\dehazing\dataset\haze1k\train\target\877.png
HZ-900,Train,878.png,D:\www\riset\dehazing\dataset\haze1k\train\input\878.png,D:\www\riset\dehazing\dataset\haze1k\train\target\878.png
HZ-900,Train,879.png,D:\www\riset\dehazing\dataset\haze1k\train\input\879.png,D:\www\riset\dehazing\dataset\haze1k\train\target\879.png
HZ-900,Train,880.png,D:\www\riset\dehazing\dataset\haze1k\train\input\880.png,D:\www\riset\dehazing\dataset\haze1k\train\target\880.png
HZ-900,Train,881.png,D:\www\riset\dehazing\dataset\haze1k\train\input\881.png,D:\www\riset\dehazing\dataset\haze1k\train\target\881.png
HZ-900,Train,882.png,D:\www\riset\dehazing\dataset\haze1k\train\input\882.png,D:\www\riset\dehazing\dataset\haze1k\train\target\882.png
HZ-900,Train,883.png,D:\www\riset\dehazing\dataset\haze1k\train\input\883.png,D:\www\riset\dehazing\dataset\haze1k\train\target\883.png
HZ-900,Train,884.png,D:\www\riset\dehazing\dataset\haze1k\train\input\884.png,D:\www\riset\dehazing\dataset\haze1k\train\target\884.png
HZ-900,Train,885.png,D:\www\riset\dehazing\dataset\haze1k\train\input\885.png,D:\www\riset\dehazing\dataset\haze1k\train\target\885.png
HZ-900,Train,886.png,D:\www\riset\dehazing\dataset\haze1k\train\input\886.png,D:\www\riset\dehazing\dataset\haze1k\train\target\886.png
HZ-900,Train,887.png,D:\www\riset\dehazing\dataset\haze1k\train\input\887.png,D:\www\riset\dehazing\dataset\haze1k\train\target\887.png
HZ-900,Train,888.png,D:\www\riset\dehazing\dataset\haze1k\train\input\888.png,D:\www\riset\dehazing\dataset\haze1k\train\target\888.png
HZ-900,Train,889.png,D:\www\riset\dehazing\dataset\haze1k\train\input\889.png,D:\www\riset\dehazing\dataset\haze1k\train\target\889.png
HZ-900,Train,890.png,D:\www\riset\dehazing\dataset\haze1k\train\input\890.png,D:\www\riset\dehazing\dataset\haze1k\train\target\890.png
HZ-900,Train,891.png,D:\www\riset\dehazing\dataset\haze1k\train\input\891.png,D:\www\riset\dehazing\dataset\haze1k\train\target\891.png
HZ-900,Train,892.png,D:\www\riset\dehazing\dataset\haze1k\train\input\892.png,D:\www\riset\dehazing\dataset\haze1k\train\target\892.png
HZ-900,Train,893.png,D:\www\riset\dehazing\dataset\haze1k\train\input\893.png,D:\www\riset\dehazing\dataset\haze1k\train\target\893.png
HZ-900,Train,894.png,D:\www\riset\dehazing\dataset\haze1k\train\input\894.png,D:\www\riset\dehazing\dataset\haze1k\train\target\894.png
HZ-900,Train,895.png,D:\www\riset\dehazing\dataset\haze1k\train\input\895.png,D:\www\riset\dehazing\dataset\haze1k\train\target\895.png
HZ-900,Train,896.png,D:\www\riset\dehazing\dataset\haze1k\train\input\896.png,D:\www\riset\dehazing\dataset\haze1k\train\target\896.png
HZ-900,Train,897.png,D:\www\riset\dehazing\dataset\haze1k\train\input\897.png,D:\www\riset\dehazing\dataset\haze1k\train\target\897.png
HZ-900,Train,898.png,D:\www\riset\dehazing\dataset\haze1k\train\input\898.png,D:\www\riset\dehazing\dataset\haze1k\train\target\898.png
HZ-900,Train,899.png,D:\www\riset\dehazing\dataset\haze1k\train\input\899.png,D:\www\riset\dehazing\dataset\haze1k\train\target\899.png
HZ-900,Train,900.png,D:\www\riset\dehazing\dataset\haze1k\train\input\900.png,D:\www\riset\dehazing\dataset\haze1k\train\target\900.png
